,price,brand_iro,brand_lululemon,brand_realisationpar,brand_reformation,brand_rouje,brand_sezane,brand_therow,brand_ullajohnson,brand_zimmermann,condition_preowned,category_bras,category_dresses,category_outerwear,category_tops
103550,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103551,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103552,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103553,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103554,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103555,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103556,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103557,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103558,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103559,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103560,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103561,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103562,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103563,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103564,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103565,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103566,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103567,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103568,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103569,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103570,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103571,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103572,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103573,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103574,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103575,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103576,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103577,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103578,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103579,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103580,50.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103581,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103582,208.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103583,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103584,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103585,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103586,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103587,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103588,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103589,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103590,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103591,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103592,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103593,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103594,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103595,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103596,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103597,208.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103598,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103599,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103600,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103601,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103602,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103603,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103604,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103605,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103606,138.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103607,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103608,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103609,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103610,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103611,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103612,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103613,208.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103614,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103615,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103616,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103617,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103618,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103619,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103620,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103621,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103622,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103623,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103624,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103625,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103626,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103627,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103628,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103629,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103630,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103631,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103632,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103633,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103634,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103635,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103636,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103637,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103638,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103639,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103640,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103641,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103642,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103643,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103644,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103645,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103646,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103647,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103648,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103649,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103650,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103651,208.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103652,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103653,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103654,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103655,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103656,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103657,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103658,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103659,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103660,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103661,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103662,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103663,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103664,208.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103665,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103666,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103667,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103668,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103669,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103670,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103671,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103672,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103673,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103674,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103675,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103676,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103677,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103678,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103679,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103680,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103681,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103682,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103683,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103684,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103685,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103686,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103687,138.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103688,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103689,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103690,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103691,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103692,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103693,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103694,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103695,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103696,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103697,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103698,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103699,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103700,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103701,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103702,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103703,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103704,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103705,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103706,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103707,50.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103708,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103709,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103710,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103711,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103712,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103713,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103714,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103715,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103716,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103717,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103718,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103719,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103720,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103721,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103722,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103723,50.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103724,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103725,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103726,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103727,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103728,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103729,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103730,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103731,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103732,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103733,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103734,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103735,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103736,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103737,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103738,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103739,50.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103740,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103741,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103742,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103743,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103744,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103745,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103746,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103747,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103748,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103749,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103750,138.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103751,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103752,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103753,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103754,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103755,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103756,50.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103757,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103758,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103759,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103760,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103761,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103762,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103763,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103764,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103765,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103766,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103767,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103768,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103769,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103770,50.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103771,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103772,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103773,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103774,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103775,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103776,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103777,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103778,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103779,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103780,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103781,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103782,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103783,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103784,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103785,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103786,50.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103787,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103788,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103789,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103790,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103791,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103792,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103793,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103794,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103795,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103796,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103797,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103798,138.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103799,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103800,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103801,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103802,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103803,50.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103804,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103805,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103806,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103807,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103808,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103809,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103810,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103811,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103812,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103813,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103814,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103815,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103816,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103817,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103818,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103819,50.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103820,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103821,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103822,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103823,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103824,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103825,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103826,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103827,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103828,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103829,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103830,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103831,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103832,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103833,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103834,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103835,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103836,50.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103837,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103838,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103839,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103840,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103841,208.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103842,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103843,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103844,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103845,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103846,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103847,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103848,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103849,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103850,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103851,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103852,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103853,50.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103854,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103855,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103856,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103857,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103858,208.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103859,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103860,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103861,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103862,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103863,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103864,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103865,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103866,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103867,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103868,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103869,50.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103870,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103871,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103872,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103873,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103874,208.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103875,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103876,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103877,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103878,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103879,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103880,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103881,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103882,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103883,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103884,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103885,50.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103886,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103887,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103888,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103889,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103890,208.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103891,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103892,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103893,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103894,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103895,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103896,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103897,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103898,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103899,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103900,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103901,50.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103902,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103903,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103904,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103905,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103906,208.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103907,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103908,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103909,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103910,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103911,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103912,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103913,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103914,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103915,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103916,100.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103917,50.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103918,80.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103919,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103920,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103921,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103922,208.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103923,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103924,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103925,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103926,50.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103927,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103928,123.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103929,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103930,138.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103931,40.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103932,100.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103933,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103934,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103935,50.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103936,20.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103937,65.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103938,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
103939,208.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103940,135.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103941,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103942,135.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103943,90.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103944,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103945,190.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
103946,89.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
